company_bucket,company_folder,file_path,rel_path,company_name,cik,accession_number,form_type,period_of_report,fiscal_year,A_Total_Assets,L_Total_Liabilities,E_Total_Equity,R_Total_Revenue,Pi_Net_Income,Operating_Income,Cash_CashEquiv,Marketable_Securities,H_HQLA_Proxy,BS_Check_LplusE,C_Derived_Cost,BS_Residual_A_minus_L_minus_E,Liquidity_Ratio_H_over_A,Capital_Ratio_E_over_A,Lambda_Assumed,Kappa_Assumed,Liquidity_Pass_H_ge_lambdaA,Capital_Pass_E_ge_kappaA,flags,period_dt,q_year,q_num,form_pri,completeness
failed,3D Systems,data/failed/3D Systems/0000910638-15-000006.txt,failed/3D Systems/0000910638-15-000006.txt,3D SYSTEMS CORP,0000910638,0000910638-15-000006,10-Q,20150331,2015,1525970000.0,222973000.0,1292918000.0,147758000.0,4877000.0,,284862000.0,,284862000.0,,142881000.0,10079000.0,0.1866760159111909,0.8472761587711423,0.05,0.08,True,True,SGML_Primary_SEQ1;HTMLTables_Targeted;HTML:A_Total_Assets;HTML:L_Total_Liabilities;HTML:E_Total_Equity;HTML:Cash_CashEquiv;HTML:Pi_Net_Income;HTML:R_Total_Revenue;HProxyIsCashOnly,2015-03-31,2015,1,0,6
failed,3D Systems,data/failed/3D Systems/0000910638-15-000011.txt,failed/3D Systems/0000910638-15-000011.txt,3D SYSTEMS CORP,0000910638,0000910638-15-000011,10-Q,20150630,2015,1525970000.0,222973000.0,1292918000.0,,7002000.0,,284862000.0,,284862000.0,,,10079000.0,0.1866760159111909,0.8472761587711423,0.05,0.08,True,True,SGML_Primary_SEQ1;HTMLTables_Targeted;HTML:A_Total_Assets;HTML:L_Total_Liabilities;HTML:E_Total_Equity;HTML:Cash_CashEquiv;HTML:Pi_Net_Income;HProxyIsCashOnly,2015-06-30,2015,2,0,5
failed,3D Systems,data/failed/3D Systems/0000910638-15-000014.txt,failed/3D Systems/0000910638-15-000014.txt,3D SYSTEMS CORP,0000910638,0000910638-15-000014,10-Q,20150930,2015,1525970000.0,222973000.0,1292918000.0,,10086000.0,,284862000.0,,284862000.0,,,10079000.0,0.1866760159111909,0.8472761587711423,0.05,0.08,True,True,SGML_Primary_SEQ1;HTMLTables_Targeted;HTML:A_Total_Assets;HTML:L_Total_Liabilities;HTML:E_Total_Equity;HTML:Cash_CashEquiv;HTML:Pi_Net_Income;HProxyIsCashOnly,2015-09-30,2015,3,0,5
failed,3D Systems,data/failed/3D Systems/ddd-20151231x10k.htm,failed/3D Systems/ddd-20151231x10k.htm,3D Systems,,,8-K,20151231,2015,1530310000.0,227313000.0,1292918000.0,,,,284862000.0,,284862000.0,,,10079000.0,0.18614659774816866,0.8448732609732669,0.05,0.08,True,True,SGML_Primary_HTMLFallback;HTMLTables_Targeted;HTML:A_Total_Assets;HTML:L_Total_Liabilities;HTML:E_Total_Equity;HTML:Cash_CashEquiv;HProxyIsCashOnly;8K_QuarterEnd_Inferred,2015-12-31,2015,4,1,4
failed,3D Systems,data/failed/3D Systems/0000910638-16-000020.txt,failed/3D Systems/0000910638-16-000020.txt,3D SYSTEMS CORP,0000910638,0000910638-16-000020,10-Q,20160331,2016,893275000.0,229757000.0,655909000.0,160722000.0,-13181000.0,,155643000.0,,155643000.0,,173903000.0,7609000.0,0.17423861632755872,0.7342744395622849,0.05,0.08,True,True,SGML_Primary_SEQ1;HTMLTables_Targeted;HTML:A_Total_Assets;HTML:L_Total_Liabilities;HTML:E_Total_Equity;HTML:Cash_CashEquiv;HTML:Pi_Net_Income;HTML:R_Total_Revenue;HProxyIsCashOnly,2016-03-31,2016,1,0,6
failed,3D Systems,data/failed/3D Systems/ddd-20160630x10q.htm,failed/3D Systems/ddd-20160630x10q.htm,3D Systems,,,10-Q,20160630,2016,893275000.0,229757000.0,655909000.0,,-26877000.0,,155643000.0,,155643000.0,,,7609000.0,0.17423861632755872,0.7342744395622849,0.05,0.08,True,True,SGML_Primary_SEQ1;HTMLTables_Targeted;HTML:A_Total_Assets;HTML:L_Total_Liabilities;HTML:E_Total_Equity;HTML:Cash_CashEquiv;HTML:Pi_Net_Income;HProxyIsCashOnly,2016-06-30,2016,2,0,5
failed,3D Systems,data/failed/3D Systems/0000910638-16-000028.txt,failed/3D Systems/0000910638-16-000028.txt,3D SYSTEMS CORP,0000910638,0000910638-16-000028,10-Q,20160930,2016,893275000.0,229757000.0,655909000.0,,-59126000.0,,155643000.0,,155643000.0,,,7609000.0,0.17423861632755872,0.7342744395622849,0.05,0.08,True,True,SGML_Primary_SEQ1;HTMLTables_Targeted;HTML:A_Total_Assets;HTML:L_Total_Liabilities;HTML:E_Total_Equity;HTML:Cash_CashEquiv;HTML:Pi_Net_Income;HProxyIsCashOnly,2016-09-30,2016,3,0,5
failed,3D Systems,data/failed/3D Systems/0000910638-17-000003.txt,failed/3D Systems/0000910638-17-000003.txt,3D SYSTEMS CORP,0000910638,0000910638-17-000003,8-K,20161231,2016,,,,,0.0,0.0,1.3,,1.3,,,,,,0.05,0.08,,,SGML_Primary_HTMLFallback;MissingH;LabelFallback_Tight;HProxyIsCashOnly;8K_QuarterEnd_Inferred,2016-12-31,2016,4,1,2
failed,3D Systems,data/failed/3D Systems/0000910638-17-000007.txt,failed/3D Systems/0000910638-17-000007.txt,3D SYSTEMS CORP,0000910638,0000910638-17-000007,10-Q,20170331,2017,849153000.0,213581000.0,629873000.0,152555000.0,-17788000.0,,184947000.0,,184947000.0,,170343000.0,5699000.0,0.2178017389092425,0.7417662070321839,0.05,0.08,True,True,SGML_Primary_SEQ1;HTMLTables_Targeted;HTML:A_Total_Assets;HTML:L_Total_Liabilities;HTML:E_Total_Equity;HTML:Cash_CashEquiv;HTML:Pi_Net_Income;HTML:R_Total_Revenue;HProxyIsCashOnly,2017-03-31,2017,1,0,6
failed,3D Systems,data/failed/3D Systems/0000910638-17-000011.txt,failed/3D Systems/0000910638-17-000011.txt,3D SYSTEMS CORP,0000910638,0000910638-17-000011,10-Q,20170630,2017,849153000.0,213581000.0,629873000.0,310666000.0,-22436000.0,,184947000.0,,184947000.0,,333102000.0,5699000.0,0.2178017389092425,0.7417662070321839,0.05,0.08,True,True,SGML_Primary_SEQ1;HTMLTables_Targeted;HTML:A_Total_Assets;HTML:L_Total_Liabilities;HTML:E_Total_Equity;HTML:Cash_CashEquiv;HTML:Pi_Net_Income;HTML:R_Total_Revenue;HProxyIsCashOnly,2017-06-30,2017,2,0,6
failed,3D Systems,data/failed/3D Systems/ddd-20170930x10q.htm,failed/3D Systems/ddd-20170930x10q.htm,3D Systems,,,10-Q,20170930,2017,849153000.0,213581000.0,629873000.0,467028000.0,-43649000.0,,184947000.0,,184947000.0,,510677000.0,5699000.0,0.2178017389092425,0.7417662070321839,0.05,0.08,True,True,SGML_Primary_SEQ1;HTMLTables_Targeted;HTML:A_Total_Assets;HTML:L_Total_Liabilities;HTML:E_Total_Equity;HTML:Cash_CashEquiv;HTML:Pi_Net_Income;HTML:R_Total_Revenue;HProxyIsCashOnly,2017-09-30,2017,3,0,6
failed,3D Systems,data/failed/3D Systems/0000910638-18-000006.txt,failed/3D Systems/0000910638-18-000006.txt,3D SYSTEMS CORP,0000910638,0000910638-18-000006,8-K,20171231,2017,849153000.0,213581000.0,629873000.0,,,,184947000.0,,184947000.0,,,5699000.0,0.2178017389092425,0.7417662070321839,0.05,0.08,True,True,SGML_Primary_HTMLFallback;HTMLTables_Targeted;HTML:A_Total_Assets;HTML:L_Total_Liabilities;HTML:E_Total_Equity;HTML:Cash_CashEquiv;HProxyIsCashOnly;8K_QuarterEnd_Inferred,2017-12-31,2017,4,1,4
failed,3D Systems,data/failed/3D Systems/0000910638-18-000011.txt,failed/3D Systems/0000910638-18-000011.txt,3D SYSTEMS CORP,0000910638,0000910638-18-000011,10-Q,20180331,2018,,,,,2.0,0.0,2.0,,2.0,,,,,,0.05,0.08,,,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight;HProxyIsCashOnly,2018-03-31,2018,1,0,2
failed,3D Systems,data/failed/3D Systems/ddd2018-06x30form10xqdocum.htm,failed/3D Systems/ddd2018-06x30form10xqdocum.htm,3D Systems,,,10-Q,20180630,2018,,,,,2.0,0.0,2.0,,2.0,,,,,,0.05,0.08,,,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight;HProxyIsCashOnly,2018-06-30,2018,2,0,2
failed,3D Systems,data/failed/3D Systems/ddd2018-09x30form10xqdocum.htm,failed/3D Systems/ddd2018-09x30form10xqdocum.htm,3D Systems,,,10-Q,20180930,2018,,,,,2.0,0.0,2.0,,2.0,,,,,,0.05,0.08,,,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight;HProxyIsCashOnly,2018-09-30,2018,3,0,2
failed,3D Systems,data/failed/3D Systems/ddd2018-12x31form10xk.htm,failed/3D Systems/ddd2018-12x31form10xk.htm,3D Systems,,,10-Q,20181231,2018,,,,,120.0,120.0,2.0,,2.0,,,,,,0.05,0.08,,,SGML_Primary_HTMLFallback;MissingH;LabelFallback_Tight;HProxyIsCashOnly,2018-12-31,2018,4,0,2
failed,3D Systems,data/failed/3D Systems/0000910638-19-000007.txt,failed/3D Systems/0000910638-19-000007.txt,3D SYSTEMS CORP,0000910638,0000910638-19-000007,10-Q,20190331,2019,,,,,2.0,0.0,2.0,,2.0,,,,,,0.05,0.08,,,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight;HProxyIsCashOnly,2019-03-31,2019,1,0,2
failed,3D Systems,data/failed/3D Systems/0000910638-19-000011.txt,failed/3D Systems/0000910638-19-000011.txt,3D SYSTEMS CORP,0000910638,0000910638-19-000011,10-Q,20190630,2019,877551000.0,340233000.0,536832000.0,157272000.0,23929000.0,19166000.0,151341000.0,,151341000.0,877551000.0,133343000.0,486000.0,0.17245835284786867,0.6117388049241582,0.05,0.08,True,True,SGML_Primary_SEQ1;InlineXBRL;HProxyIsCashOnly,2019-06-30,2019,2,0,6
failed,3D Systems,data/failed/3D Systems/0000910638-19-000035.txt,failed/3D Systems/0000910638-19-000035.txt,3D SYSTEMS CORP,0000910638,0000910638-19-000035,10-Q,20190930,2019,822763000.0,307468000.0,515295000.0,94506000.0,16843000.0,11934000.0,128547000.0,,128547000.0,822763000.0,77663000.0,0.0,0.15623818766765155,0.6262982171050473,0.05,0.08,True,True,SGML_Primary_SEQ1;InlineXBRL;HProxyIsCashOnly;SANITY_FAIL_BS_MISMATCH;SALVAGE_DerivedE_AminusL,2019-09-30,2019,3,0,6
failed,3D Systems,data/failed/3D Systems/0000910638-20-000010.txt,failed/3D Systems/0000910638-20-000010.txt,3D SYSTEMS CORP,0000910638,0000910638-20-000010,10-Q,20191231,2019,807312000.0,293416000.0,513896000.0,164570000.0,4714000.0,4699000.0,134617000.0,,134617000.0,807312000.0,159856000.0,0.0,0.16674718076778247,0.6365519154923994,0.05,0.08,True,True,SGML_Primary_HTMLFallback;InlineXBRL;HProxyIsCashOnly;SANITY_FAIL_BS_MISMATCH;SALVAGE_DerivedE_AminusL,2019-12-31,2019,4,0,6
failed,3D Systems,data/failed/3D Systems/0000910638-20-000018.txt,failed/3D Systems/0000910638-20-000018.txt,3D SYSTEMS CORP,0000910638,0000910638-20-000018,10-Q,20200331,2020,783712000.0,295043000.0,488669000.0,78809000.0,18924000.0,18218000.0,113722000.0,,113722000.0,783712000.0,59885000.0,0.0,0.14510687599526356,0.6235313482503777,0.05,0.08,True,True,SGML_Primary_SEQ1;InlineXBRL;HProxyIsCashOnly;SANITY_FAIL_BS_MISMATCH;SALVAGE_DerivedE_AminusL,2020-03-31,2020,1,0,6
failed,3D Systems,data/failed/3D Systems/0000910638-20-000025.txt,failed/3D Systems/0000910638-20-000025.txt,3D SYSTEMS CORP,0000910638,0000910638-20-000025,10-Q,20200630,2020,751211000.0,287783000.0,463428000.0,61496000.0,37951000.0,33872000.0,64889000.0,,64889000.0,751211000.0,23545000.0,0.0,0.08637919306293439,0.6169078993784702,0.05,0.08,True,True,SGML_Primary_SEQ1;InlineXBRL;HProxyIsCashOnly;SANITY_FAIL_BS_MISMATCH;SALVAGE_DerivedE_AminusL,2020-06-30,2020,2,0,6
failed,3D Systems,data/failed/3D Systems/0000910638-20-000029.txt,failed/3D Systems/0000910638-20-000029.txt,3D SYSTEMS CORP,0000910638,0000910638-20-000029,10-Q,20200930,2020,707282000.0,278764000.0,428518000.0,77267000.0,72889000.0,67604000.0,76262000.0,,76262000.0,707282000.0,4378000.0,0.0,0.10782403624014184,0.6058658356921285,0.05,0.08,True,True,SGML_Primary_SEQ1;InlineXBRL;HProxyIsCashOnly;SANITY_FAIL_BS_MISMATCH;SALVAGE_DerivedE_AminusL,2020-09-30,2020,3,0,6
failed,3D Systems,data/failed/3D Systems/0000910638-21-000008.txt,failed/3D Systems/0000910638-21-000008.txt,3D SYSTEMS CORP,0000910638,0000910638-21-000008,10-Q,20201231,2020,733055000.0,302332000.0,430723000.0,172652000.0,19830000.0,731000.0,84711000.0,,84711000.0,733055000.0,152822000.0,0.0,0.11555885983998472,0.5875725559473709,0.05,0.08,True,True,SGML_Primary_HTMLFallback;InlineXBRL;HProxyIsCashOnly;SANITY_FAIL_BS_MISMATCH;SALVAGE_DerivedE_AminusL,2020-12-31,2020,4,0,6
failed,3D Systems,data/failed/3D Systems/0000910638-21-000013.txt,failed/3D Systems/0000910638-21-000013.txt,3D SYSTEMS CORP,0000910638,0000910638-21-000013,10-Q,20210331,2021,705507000.0,243374000.0,462133000.0,93648000.0,45228000.0,1959000.0,132956000.0,,132956000.0,705507000.0,48420000.0,0.0,0.18845454403712508,0.6550367324491465,0.05,0.08,True,True,SGML_Primary_SEQ1;InlineXBRL;HProxyIsCashOnly;SANITY_FAIL_BS_MISMATCH;SALVAGE_DerivedE_AminusL,2021-03-31,2021,1,0,6
failed,3D Systems,data/failed/3D Systems/0000910638-21-000021.txt,failed/3D Systems/0000910638-21-000021.txt,3D SYSTEMS CORP,0000910638,0000910638-21-000021,10-Q,20210630,2021,712293000.0,245754000.0,466539000.0,108638000.0,9632000.0,10060000.0,132470000.0,,132470000.0,712293000.0,99006000.0,0.0,0.18597683818316338,0.6549818684165084,0.05,0.08,True,True,SGML_Primary_SEQ1;InlineXBRL;HProxyIsCashOnly;SANITY_FAIL_BS_MISMATCH;SALVAGE_DerivedE_AminusL,2021-06-30,2021,2,0,6
failed,3D Systems,data/failed/3D Systems/0000910638-21-000027.txt,failed/3D Systems/0000910638-21-000027.txt,3D SYSTEMS CORP,0000910638,0000910638-21-000027,10-Q,20210930,2021,1005103000.0,255953000.0,749150000.0,108884000.0,292656000.0,17208000.0,503065000.0,,503065000.0,1005103000.0,-183772000.0,0.0,0.5005108929134626,0.7453464968266934,0.05,0.08,True,True,SGML_Primary_SEQ1;InlineXBRL;HProxyIsCashOnly;SANITY_FAIL_BS_MISMATCH;SALVAGE_DerivedE_AminusL,2021-09-30,2021,3,0,6
failed,3D Systems,data/failed/3D Systems/0000910638-22-000013.txt,failed/3D Systems/0000910638-22-000013.txt,3D SYSTEMS CORP,0000910638,0000910638-22-000013,10-Q,20211231,2021,1549099000.0,706718000.0,842381000.0,428742000.0,322052000.0,33069000.0,789970000.0,,789970000.0,1549099000.0,106690000.0,0.0,0.5099544961296857,0.5437877114374227,0.05,0.08,True,True,SGML_Primary_HTMLFallback;InlineXBRL;HProxyIsCashOnly;SANITY_FAIL_BS_MISMATCH;SALVAGE_DerivedE_AminusL,2021-12-31,2021,4,0,6
failed,3D Systems,data/failed/3D Systems/0000910638-22-000022.txt,failed/3D Systems/0000910638-22-000022.txt,3D SYSTEMS CORP,0000910638,0000910638-22-000022,10-Q,20220331,2022,1506563000.0,679687000.0,826876000.0,100551000.0,26799000.0,23232000.0,389582000.0,356340000.0,745922000.0,1506563000.0,73752000.0,0.0,0.4951150399950085,0.5488492681686726,0.05,0.08,True,True,SGML_Primary_SEQ1;InlineXBRL;SANITY_FAIL_BS_MISMATCH;SALVAGE_DerivedE_AminusL,2022-03-31,2022,1,0,6
failed,3D Systems,data/failed/3D Systems/0000910638-22-000039.txt,failed/3D Systems/0000910638-22-000039.txt,3D SYSTEMS CORP,0000910638,0000910638-22-000039,10-Q,20220630,2022,1481956000.0,696149000.0,785807000.0,103774000.0,32961000.0,32038000.0,299939000.0,339386000.0,639325000.0,1481956000.0,70813000.0,0.0,0.43140619559555077,0.5302498859615266,0.05,0.08,True,True,SGML_Primary_SEQ1;InlineXBRL;SANITY_FAIL_BS_MISMATCH;SALVAGE_DerivedE_AminusL,2022-06-30,2022,2,0,6
failed,3D Systems,data/failed/3D Systems/0000910638-22-000046.txt,failed/3D Systems/0000910638-22-000046.txt,3D SYSTEMS CORP,0000910638,0000910638-22-000046,10-Q,20220930,2022,1431370000.0,695460000.0,735910000.0,96337000.0,37398000.0,33705000.0,342513000.0,268097000.0,610610000.0,1431370000.0,58939000.0,0.0,0.42659130762835606,0.5141298196832406,0.05,0.08,True,True,SGML_Primary_SEQ1;InlineXBRL;SANITY_FAIL_BS_MISMATCH;SALVAGE_DerivedE_AminusL,2022-09-30,2022,3,0,6
failed,3D Systems,data/failed/3D Systems/0000910638-23-000009.txt,failed/3D Systems/0000910638-23-000009.txt,3D SYSTEMS CORP,0000910638,0000910638-23-000009,10-Q,20221231,2022,1446613000.0,694909000.0,751704000.0,395396000.0,122711000.0,117019000.0,391975000.0,180603000.0,572578000.0,1446613000.0,272685000.0,0.0,0.39580592736274317,0.519630336517092,0.05,0.08,True,True,SGML_Primary_HTMLFallback;InlineXBRL;SANITY_FAIL_BS_MISMATCH;SALVAGE_DerivedE_AminusL,2022-12-31,2022,4,0,6
failed,3D Systems,data/failed/3D Systems/0000910638-23-000017.txt,failed/3D Systems/0000910638-23-000017.txt,3D SYSTEMS CORP,0000910638,0000910638-23-000017,10-Q,20230331,2023,1442294000.0,710846000.0,731448000.0,84388000.0,29421000.0,33396000.0,529902000.0,4027000.0,533929000.0,1442294000.0,54967000.0,0.0,0.3701942877111047,0.5071420944689502,0.05,0.08,True,True,SGML_Primary_SEQ1;InlineXBRL;SANITY_FAIL_BS_MISMATCH;SALVAGE_DerivedE_AminusL,2023-03-31,2023,1,0,6
failed,3D Systems,data/failed/3D Systems/0000910638-23-000021.txt,failed/3D Systems/0000910638-23-000021.txt,3D SYSTEMS CORP,0000910638,0000910638-23-000021,10-Q,20230630,2023,1431697000.0,718742000.0,712955000.0,89165000.0,28895000.0,31729000.0,492012000.0,1135000.0,493147000.0,1431697000.0,60270000.0,0.0,0.34444927942155357,0.4979789718075822,0.05,0.08,True,True,SGML_Primary_SEQ1;InlineXBRL;SANITY_FAIL_BS_MISMATCH;SALVAGE_DerivedE_AminusL,2023-06-30,2023,2,0,6
failed,3D Systems,data/failed/3D Systems/0000910638-23-000025.txt,failed/3D Systems/0000910638-23-000025.txt,3D SYSTEMS CORP,0000910638,0000910638-23-000025,10-Q,20230930,2023,1392754000.0,691288000.0,701466000.0,80415000.0,11704000.0,13584000.0,447117000.0,8212000.0,455329000.0,1392754000.0,68711000.0,0.0,0.3269270811643693,0.5036539116024797,0.05,0.08,True,True,SGML_Primary_SEQ1;InlineXBRL;SANITY_FAIL_BS_MISMATCH;SALVAGE_DerivedE_AminusL,2023-09-30,2023,3,0,6
failed,3D Systems,data/failed/3D Systems/0000910638-24-000030.txt,failed/3D Systems/0000910638-24-000030.txt,3D SYSTEMS CORP,0000910638,0000910638-24-000030,10-Q,20231231,2023,990660000.0,561901000.0,428759000.0,328731000.0,362688000.0,406004000.0,333111000.0,8212000.0,341323000.0,990660000.0,-33957000.0,0.0,0.3445410130619991,0.4328013647467345,0.05,0.08,True,True,SGML_Primary_HTMLFallback;InlineXBRL;SANITY_FAIL_BS_MISMATCH;SALVAGE_DerivedE_AminusL,2023-12-31,2023,4,0,6
failed,3D Systems,data/failed/3D Systems/0000910638-24-000035.txt,failed/3D Systems/0000910638-24-000035.txt,3D SYSTEMS CORP,0000910638,0000910638-24-000035,10-Q,20240331,2024,857236000.0,446905000.0,410331000.0,64051000.0,16001000.0,39862000.0,213613000.0,,213613000.0,857236000.0,48050000.0,0.0,0.2491880882277459,0.47866748479998505,0.05,0.08,True,True,SGML_Primary_SEQ1;InlineXBRL;HProxyIsCashOnly;SANITY_FAIL_BS_MISMATCH;SALVAGE_DerivedE_AminusL,2024-03-31,2024,1,0,6
failed,3D Systems,data/failed/3D Systems/0000910638-24-000041.txt,failed/3D Systems/0000910638-24-000041.txt,3D SYSTEMS CORP,0000910638,0000910638-24-000041,10-Q,20240630,2024,821487000.0,437743000.0,383744000.0,71733000.0,27258000.0,26412000.0,194286000.0,,194286000.0,821487000.0,44475000.0,0.0,0.2365052642342484,0.4671333812951392,0.05,0.08,True,True,SGML_Primary_SEQ1;InlineXBRL;HProxyIsCashOnly;SANITY_FAIL_BS_MISMATCH;SALVAGE_DerivedE_AminusL,2024-06-30,2024,2,0,6
failed,3D Systems,data/failed/3D Systems/0000910638-24-000046.txt,failed/3D Systems/0000910638-24-000046.txt,3D SYSTEMS CORP,0000910638,0000910638-24-000046,10-Q,20240930,2024,658276000.0,438151000.0,220125000.0,72968000.0,178627000.0,180758000.0,191573000.0,,191573000.0,658276000.0,-105659000.0,0.0,0.2910223067527906,0.33439621070797054,0.05,0.08,True,True,SGML_Primary_SEQ1;InlineXBRL;HProxyIsCashOnly;SANITY_FAIL_BS_MISMATCH;SALVAGE_DerivedE_AminusL,2024-09-30,2024,3,0,6
failed,3D Systems,data/failed/3D Systems/0000910638-25-000005.txt,failed/3D Systems/0000910638-25-000005.txt,3D SYSTEMS CORP,0000910638,0000910638-25-000005,10-Q,20241231,2024,608846000.0,430695000.0,178151000.0,279178000.0,255593000.0,277400000.0,172881000.0,,172881000.0,608846000.0,23585000.0,0.0,0.2839486503976375,0.2926043695778571,0.05,0.08,True,True,SGML_Primary_HTMLFallback;InlineXBRL;HProxyIsCashOnly;SANITY_FAIL_BS_MISMATCH;SALVAGE_DerivedE_AminusL,2024-12-31,2024,4,0,6
failed,3D Systems,data/failed/3D Systems/0000910638-25-000010.txt,failed/3D Systems/0000910638-25-000010.txt,3D SYSTEMS CORP,0000910638,0000910638-25-000010,10-Q,20250331,2025,583355000.0,435682000.0,147673000.0,54723000.0,36986000.0,36763000.0,136214000.0,,136214000.0,583355000.0,17737000.0,0.0,0.23350104138989122,0.2531443117827052,0.05,0.08,True,True,SGML_Primary_SEQ1;InlineXBRL;HProxyIsCashOnly;SANITY_FAIL_BS_MISMATCH;SALVAGE_DerivedE_AminusL,2025-03-31,2025,1,0,6
failed,3D Systems,data/failed/3D Systems/0000910638-25-000016.txt,failed/3D Systems/0000910638-25-000016.txt,3D SYSTEMS CORP,0000910638,0000910638-25-000016,10-Q,20250630,2025,587844000.0,344405000.0,243439000.0,53801000.0,104436000.0,15350000.0,133948000.0,,133948000.0,587844000.0,-50635000.0,0.0,0.2278631745837331,0.4141217738039344,0.05,0.08,True,True,SGML_Primary_SEQ1;InlineXBRL;HProxyIsCashOnly;SANITY_FAIL_BS_MISMATCH;SALVAGE_DerivedE_AminusL,2025-06-30,2025,2,0,6
failed,3D Systems,data/failed/3D Systems/0001628280-25-048915.txt,failed/3D Systems/0001628280-25-048915.txt,3D SYSTEMS CORP,0000910638,0001628280-25-048915,10-Q,20250930,2025,554549000.0,331257000.0,223292000.0,52311000.0,18053000.0,21310000.0,114239000.0,,114239000.0,554549000.0,34258000.0,0.0,0.2060034370272059,0.4026551305655587,0.05,0.08,True,True,SGML_Primary_SEQ1;InlineXBRL;HProxyIsCashOnly;SANITY_FAIL_BS_MISMATCH;SALVAGE_DerivedE_AminusL,2025-09-30,2025,3,0,6
failed,BlackBerry,data/failed/BlackBerry/0001070235-20-000068.txt,failed/BlackBerry/0001070235-20-000068.txt,BLACKBERRY Ltd,0001070235,0001070235-20-000068,10-Q,20200531,2020,3215000000.0,1302000000.0,1913000000.0,206000000.0,636000000.0,,360000000.0,8212000000.0,8572000000.0,3215000000.0,-430000000.0,0.0,2.6662519440124415,0.5950233281493001,0.05,0.08,True,True,SGML_Primary_SEQ1;InlineXBRL;SANITY_FAIL_BS_MISMATCH;SALVAGE_DerivedE_AminusL;SANITY_DROP_OperatingIncome_OutOfRange,2020-05-31,2020,2,0,6
failed,BlackBerry,data/failed/BlackBerry/0001070235-20-000101.txt,failed/BlackBerry/0001070235-20-000101.txt,BLACKBERRY Ltd,0001070235,0001070235-20-000101,10-Q,20200831,2020,3171000000.0,1257000000.0,1914000000.0,259000000.0,23000000.0,22000000.0,886000000.0,8212000000.0,9098000000.0,3171000000.0,236000000.0,0.0,2.869126458530432,0.6035950804162725,0.05,0.08,True,True,SGML_Primary_SEQ1;InlineXBRL;SANITY_FAIL_BS_MISMATCH;SALVAGE_DerivedE_AminusL,2020-08-31,2020,3,0,6
failed,BlackBerry,data/failed/BlackBerry/0001070235-20-000160.txt,failed/BlackBerry/0001070235-20-000160.txt,BLACKBERRY Ltd,0001070235,0001070235-20-000160,10-Q,20201130,2020,2870000000.0,1067000000.0,1803000000.0,218000000.0,130000000.0,127000000.0,273000000.0,8212000000.0,8485000000.0,2870000000.0,88000000.0,0.0,2.956445993031359,0.6282229965156795,0.05,0.08,True,True,SGML_Primary_SEQ1;InlineXBRL;SANITY_FAIL_BS_MISMATCH;SALVAGE_DerivedE_AminusL,2020-11-30,2020,4,0,6
failed,BlackBerry,data/failed/BlackBerry/0001070235-21-000029.txt,failed/BlackBerry/0001070235-21-000029.txt,BLACKBERRY Ltd,0001070235,0001070235-21-000029,10-Q,20210228,2021,2818000000.0,1314000000.0,1504000000.0,893000000.0,1104000000.0,1107000000.0,218000000.0,8212000000.0,8430000000.0,2818000000.0,-211000000.0,0.0,2.9914833215046133,0.5337118523775728,0.05,0.08,True,True,SGML_Primary_HTMLFallback;InlineXBRL;SANITY_FAIL_BS_MISMATCH;SALVAGE_DerivedE_AminusL,2021-02-28,2021,1,0,6
failed,BlackBerry,data/failed/BlackBerry/0001070235-21-000070.txt,failed/BlackBerry/0001070235-21-000070.txt,BLACKBERRY Ltd,0001070235,0001070235-21-000070,10-Q,20210531,2021,2721000000.0,1265000000.0,1456000000.0,174000000.0,62000000.0,58000000.0,368000000.0,8212000000.0,8580000000.0,2721000000.0,112000000.0,0.0,3.153252480705623,0.5350973906651966,0.05,0.08,True,True,SGML_Primary_SEQ1;InlineXBRL;SANITY_FAIL_BS_MISMATCH;SALVAGE_DerivedE_AminusL,2021-05-31,2021,2,0,6
failed,BlackBerry,data/failed/BlackBerry/0001070235-21-000101.txt,failed/BlackBerry/0001070235-21-000101.txt,BLACKBERRY Ltd,0001070235,0001070235-21-000101,10-Q,20210831,2021,2632000000.0,1314000000.0,1318000000.0,175000000.0,144000000.0,141000000.0,318000000.0,8212000000.0,8530000000.0,2632000000.0,31000000.0,0.0,3.2408814589665655,0.5007598784194529,0.05,0.08,True,True,SGML_Primary_SEQ1;InlineXBRL;SANITY_FAIL_BS_MISMATCH;SALVAGE_DerivedE_AminusL,2021-08-31,2021,3,0,6
failed,BlackBerry,data/failed/BlackBerry/0001070235-21-000147.txt,failed/BlackBerry/0001070235-21-000147.txt,BLACKBERRY Ltd,0001070235,0001070235-21-000147,10-Q,20211130,2021,2599000000.0,1200000000.0,1399000000.0,184000000.0,74000000.0,51000000.0,300000000.0,8212000000.0,8512000000.0,2599000000.0,110000000.0,0.0,3.275105809926895,0.538283955367449,0.05,0.08,True,True,SGML_Primary_SEQ1;InlineXBRL;SANITY_FAIL_BS_MISMATCH;SALVAGE_DerivedE_AminusL,2021-11-30,2021,4,0,6
